Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
2015248N12337,2015,7, NA, NA,GRACE,2015-09-06 18:00:00, TS,12.9,-30.5,45.0,1002.0,atcf,50.43600000000001,45.641999999999996,main
2015248N12337,2015,7, NA, NA,GRACE,2015-09-07 00:00:00, TS,13.2,-31.9,45.0,1002.0,atcf,50.43600000000001,45.641999999999996,main
2015248N12337,2015,7, NA, NA,GRACE,2015-09-07 06:00:00, TS,13.5,-33.4,45.0,1002.0,atcf,50.43600000000001,45.641999999999996,main
2015248N12337,2015,7, NA, NA,GRACE,2015-09-07 12:00:00, TS,13.7,-35.0,40.0,1004.0,atcf,42.727,38.284,main
2015248N12337,2015,7, NA, NA,GRACE,2015-09-07 18:00:00, TS,13.8,-36.7,40.0,1004.0,atcf,42.727,38.284,main
2015248N12337,2015,7, NA, NA,GRACE,2015-09-08 00:00:00, TS,13.9,-38.4,35.0,1005.0,atcf,32.623000000000005,32.311,main
2015248N12337,2015,7, NA, NA,GRACE,2015-09-08 06:00:00, TS,14.0,-40.1,35.0,1005.0,atcf,32.623000000000005,32.311,main
2015248N12337,2015,7, NA, NA,GRACE,2015-09-08 12:00:00, TS,14.0,-41.8,30.0,1006.0,atcf,17.645,26.919,main
2015248N12337,2015,7, NA, NA,GRACE,2015-09-08 18:00:00, TS,14.0,-43.4,30.0,1006.0,atcf,17.645,26.919,main
2015248N12337,2015,7, NA, NA,GRACE,2015-09-09 00:00:00, TS,14.0,-44.9,25.0,1006.0,atcf,5.031000000000001,26.919,main
2015248N12337,2015,7, NA, NA,GRACE,2015-09-09 06:00:00, TS,14.0,-46.4,25.0,1006.0,atcf,5.031000000000001,26.919,main
2015251N31298,2015,8, NA, NA,HENRI,2015-09-08 06:00:00, DS,31.1,-62.2,20.0,1014.0,atcf,0.8740000000000001,0.775,main
2015251N31298,2015,8, NA, NA,HENRI,2015-09-08 12:00:00, DS,30.9,-61.9,25.0,1012.0,atcf,5.031000000000001,2.14,main
2015251N31298,2015,8, NA, NA,HENRI,2015-09-08 18:00:00, TS,30.8,-61.6,30.0,1011.0,atcf,17.645,3.78,main
2015251N31298,2015,8, NA, NA,HENRI,2015-09-09 00:00:00, TS,30.8,-61.4,35.0,1009.0,atcf,32.623000000000005,9.984,main
2015251N31298,2015,8, NA, NA,HENRI,2015-09-09 06:00:00, TS,30.8,-61.2,35.0,1007.0,atcf,32.623000000000005,21.551,main
2015251N31298,2015,8, NA, NA,HENRI,2015-09-09 12:00:00, TS,30.8,-61.0,40.0,1005.0,atcf,42.727,32.311,main
2015251N31298,2015,8, NA, NA,HENRI,2015-09-09 18:00:00, TS,30.9,-60.8,45.0,1003.0,atcf,50.43600000000001,42.121,main
2015251N31298,2015,8, NA, NA,HENRI,2015-09-10 00:00:00, TS,31.2,-60.8,45.0,1003.0,atcf,50.43600000000001,42.121,main
2015251N31298,2015,8, NA, NA,HENRI,2015-09-10 06:00:00, TS,31.6,-60.9,45.0,1005.0,atcf,50.43600000000001,32.311,main
2015251N31298,2015,8, NA, NA,HENRI,2015-09-10 12:00:00, TS,32.2,-60.9,40.0,1006.0,atcf,42.727,26.919,main
2015251N31298,2015,8, NA, NA,HENRI,2015-09-10 18:00:00, TS,33.2,-60.9,40.0,1007.0,atcf,42.727,21.551,main
2015251N31298,2015,8, NA, NA,HENRI,2015-09-11 00:00:00, TS,34.3,-60.7,40.0,1009.0,atcf,42.727,9.984,main
2015251N31298,2015,8, NA, NA,HENRI,2015-09-11 06:00:00, TS,35.7,-60.3,40.0,1010.0,atcf,42.727,5.681,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-15 00:00:00, DS,11.5,-40.3,20.0,1011.0,atcf,0.8740000000000001,3.78,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-15 06:00:00, DS,11.7,-41.1,20.0,1011.0,atcf,0.8740000000000001,3.78,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-15 12:00:00, DS,11.9,-41.9,20.0,1011.0,atcf,0.8740000000000001,3.78,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-15 18:00:00, DS,12.5,-42.4,20.0,1011.0,atcf,0.8740000000000001,3.78,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-16 00:00:00, DS,13.3,-42.7,25.0,1010.0,atcf,5.031000000000001,5.681,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-16 06:00:00, DS,14.0,-43.1,25.0,1009.0,atcf,5.031000000000001,9.984,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-16 12:00:00, TS,14.5,-43.7,25.0,1009.0,atcf,5.031000000000001,9.984,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-16 18:00:00, TS,15.0,-44.4,25.0,1009.0,atcf,5.031000000000001,9.984,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-17 00:00:00, TS,15.3,-44.8,25.0,1008.0,atcf,5.031000000000001,15.950999999999999,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-17 06:00:00, TS,15.6,-45.0,30.0,1006.0,atcf,17.645,26.919,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-17 12:00:00, TS,15.9,-45.1,30.0,1006.0,atcf,17.645,26.919,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-17 18:00:00, TS,16.3,-45.1,25.0,1007.0,atcf,5.031000000000001,21.551,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-18 00:00:00, TS,16.8,-45.2,25.0,1007.0,atcf,5.031000000000001,21.551,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-18 06:00:00, TS,17.3,-45.8,25.0,1007.0,atcf,5.031000000000001,21.551,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-18 12:00:00, TS,17.6,-46.6,25.0,1007.0,atcf,5.031000000000001,21.551,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-18 18:00:00, TS,17.9,-47.3,25.0,1007.0,atcf,5.031000000000001,21.551,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-19 00:00:00, TS,18.1,-48.1,25.0,1008.0,atcf,5.031000000000001,15.950999999999999,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-19 06:00:00, TS,18.3,-48.8,25.0,1009.0,atcf,5.031000000000001,9.984,main
2015258N12320,2015,9, NA, NA,NINE,2015-09-19 12:00:00, TS,18.5,-49.4,25.0,1009.0,atcf,5.031000000000001,9.984,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-15 12:00:00, DS,9.4,-24.2,25.0,1010.0,atcf,5.031000000000001,5.681,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-15 18:00:00, DS,9.7,-25.5,25.0,1010.0,atcf,5.031000000000001,5.681,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-16 00:00:00, DS,10.1,-26.6,25.0,1010.0,atcf,5.031000000000001,5.681,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-16 06:00:00, DS,10.4,-27.6,25.0,1010.0,atcf,5.031000000000001,5.681,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-16 12:00:00, DS,10.7,-28.6,25.0,1010.0,atcf,5.031000000000001,5.681,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-16 18:00:00, DS,11.0,-29.6,25.0,1009.0,atcf,5.031000000000001,9.984,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-17 00:00:00, DS,11.3,-30.7,25.0,1009.0,atcf,5.031000000000001,9.984,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-17 06:00:00, DS,11.6,-31.8,25.0,1008.0,atcf,5.031000000000001,15.950999999999999,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-17 12:00:00, DS,12.0,-32.9,25.0,1008.0,atcf,5.031000000000001,15.950999999999999,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-17 18:00:00, DS,12.3,-33.9,25.0,1008.0,atcf,5.031000000000001,15.950999999999999,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-18 00:00:00, DS,12.6,-34.9,25.0,1008.0,atcf,5.031000000000001,15.950999999999999,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-18 06:00:00, TS,12.9,-35.7,25.0,1007.0,atcf,5.031000000000001,21.551,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-18 12:00:00, TS,13.2,-36.4,25.0,1007.0,atcf,5.031000000000001,21.551,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-18 18:00:00, TS,13.4,-37.0,30.0,1006.0,atcf,17.645,26.919,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-19 00:00:00, TS,13.7,-37.6,35.0,1005.0,atcf,32.623000000000005,32.311,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-19 06:00:00, TS,14.1,-38.4,35.0,1005.0,atcf,32.623000000000005,32.311,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-19 12:00:00, TS,14.6,-39.4,35.0,1005.0,atcf,32.623000000000005,32.311,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-19 18:00:00, TS,15.1,-40.6,35.0,1005.0,atcf,32.623000000000005,32.311,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-20 00:00:00, TS,15.6,-41.9,40.0,1004.0,atcf,42.727,38.284,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-20 06:00:00, TS,16.2,-43.1,40.0,1004.0,atcf,42.727,38.284,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-20 12:00:00, TS,16.9,-44.4,40.0,1004.0,atcf,42.727,38.284,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-20 18:00:00, TS,17.8,-45.6,40.0,1003.0,atcf,42.727,42.121,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-21 00:00:00, TS,18.8,-46.5,40.0,1003.0,atcf,42.727,42.121,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-21 06:00:00, TS,19.7,-47.3,45.0,1002.0,atcf,50.43600000000001,45.641999999999996,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-21 12:00:00, TS,20.5,-48.1,45.0,1001.0,atcf,50.43600000000001,49.193000000000005,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-21 18:00:00, TS,20.9,-48.7,45.0,1001.0,atcf,50.43600000000001,49.193000000000005,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-22 00:00:00, TS,21.3,-48.9,40.0,1002.0,atcf,42.727,45.641999999999996,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-22 06:00:00, TS,21.4,-48.5,40.0,1002.0,atcf,42.727,45.641999999999996,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-22 12:00:00, TS,21.4,-47.9,40.0,1002.0,atcf,42.727,45.641999999999996,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-22 18:00:00, TS,21.1,-47.4,40.0,1003.0,atcf,42.727,42.121,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-23 00:00:00, TS,20.9,-47.2,35.0,1004.0,atcf,32.623000000000005,38.284,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-23 06:00:00, TS,20.6,-47.2,35.0,1004.0,atcf,32.623000000000005,38.284,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-23 12:00:00, TS,20.3,-47.2,35.0,1004.0,atcf,32.623000000000005,38.284,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-23 18:00:00, TS,19.9,-46.9,35.0,1004.0,atcf,32.623000000000005,38.284,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-24 00:00:00, TS,19.7,-46.4,35.0,1004.0,atcf,32.623000000000005,38.284,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-24 06:00:00, TS,19.7,-45.7,30.0,1005.0,atcf,17.645,32.311,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-24 12:00:00, TS,20.0,-45.2,30.0,1005.0,atcf,17.645,32.311,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-24 18:00:00, TS,20.5,-45.0,30.0,1005.0,atcf,17.645,32.311,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-25 00:00:00, TS,21.0,-45.0,30.0,1006.0,atcf,17.645,26.919,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-25 06:00:00, TS,21.4,-45.0,30.0,1006.0,atcf,17.645,26.919,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-25 12:00:00, TS,21.8,-45.1,30.0,1006.0,atcf,17.645,26.919,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-25 18:00:00, TS,22.2,-45.2,30.0,1006.0,atcf,17.645,26.919,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-26 00:00:00, TS,22.6,-45.5,30.0,1006.0,atcf,17.645,26.919,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-26 06:00:00, TS,23.1,-45.8,30.0,1006.0,atcf,17.645,26.919,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-26 12:00:00, TS,23.6,-46.2,30.0,1006.0,atcf,17.645,26.919,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-26 18:00:00, TS,24.0,-46.7,30.0,1006.0,atcf,17.645,26.919,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-27 00:00:00, TS,24.3,-47.2,30.0,1006.0,atcf,17.645,26.919,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-27 06:00:00, TS,24.5,-47.7,25.0,1007.0,atcf,5.031000000000001,21.551,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-27 12:00:00, DS,24.6,-48.1,25.0,1007.0,atcf,5.031000000000001,21.551,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-27 18:00:00, DS,24.5,-48.7,25.0,1007.0,atcf,5.031000000000001,21.551,main
2015259N09336,2015,10, NA, NA,IDA,2015-09-28 00:00:00, DS,24.1,-49.3,20.0,1008.0,atcf,0.8740000000000001,15.950999999999999,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-09-26 18:00:00, DS,26.8,-68.7,20.0,1011.0,atcf,0.8740000000000001,3.78,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-09-27 00:00:00, DS,26.9,-68.6,20.0,1011.0,atcf,0.8740000000000001,3.78,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-09-27 06:00:00, DS,27.0,-68.5,20.0,1010.0,atcf,0.8740000000000001,5.681,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-09-27 12:00:00, DS,27.1,-68.6,25.0,1009.0,atcf,5.031000000000001,9.984,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-09-27 18:00:00, DS,27.2,-68.8,30.0,1007.0,atcf,17.645,21.551,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-09-28 00:00:00, TS,27.4,-69.0,30.0,1007.0,atcf,17.645,21.551,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-09-28 06:00:00, TS,27.6,-69.3,30.0,1007.0,atcf,17.645,21.551,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-09-28 12:00:00, TS,27.7,-69.7,30.0,1006.0,atcf,17.645,26.919,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-09-28 18:00:00, TS,27.4,-70.0,30.0,1003.0,atcf,17.645,42.121,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-09-29 00:00:00, TS,26.9,-70.1,35.0,1002.0,atcf,32.623000000000005,45.641999999999996,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-09-29 06:00:00, TS,26.5,-70.3,35.0,1002.0,atcf,32.623000000000005,45.641999999999996,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-09-29 12:00:00, TS,26.2,-70.5,45.0,999.0,atcf,50.43600000000001,56.052,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-09-29 18:00:00, TS,26.0,-70.8,55.0,992.0,atcf,64.41199999999999,69.087,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-09-30 00:00:00, TS,25.8,-71.3,60.0,985.0,atcf,69.835,77.843,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-09-30 06:00:00, TS,25.4,-71.8,65.0,978.0,atcf,74.042,84.226,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-09-30 12:00:00, TS,24.9,-72.2,70.0,971.0,atcf,78.944,88.219,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-09-30 18:00:00, TS,24.4,-72.5,80.0,961.0,atcf,85.15,92.772,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-01 00:00:00, TS,23.9,-72.9,100.0,951.0,atcf,92.94,95.75399999999999,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-01 06:00:00, TS,23.5,-73.3,110.0,947.0,atcf,95.559,96.925,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-01 12:00:00, TS,23.1,-73.7,115.0,942.0,atcf,96.564,97.777,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-01 18:00:00, TS,23.0,-74.2,115.0,936.0,atcf,96.564,98.56200000000001,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-02 00:00:00, TS,22.9,-74.4,120.0,931.0,atcf,97.803,99.111,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-02 06:00:00, TS,23.0,-74.7,120.0,935.0,atcf,97.803,98.662,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-02 12:00:00, TS,23.4,-74.8,115.0,937.0,atcf,96.564,98.463,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-02 16:00:00, TS,23.6,-74.8,110.0,940.0,atcf,95.559,98.10600000000001,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-02 18:00:00, TS,23.8,-74.7,110.0,941.0,atcf,95.559,97.963,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-02 21:00:00, TS,24.1,-74.5,110.0,942.0,atcf,95.559,97.777,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-03 00:00:00, TS,24.3,-74.3,115.0,943.0,atcf,96.564,97.65700000000001,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-03 06:00:00, TS,24.8,-73.6,120.0,945.0,atcf,97.803,97.271,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-03 12:00:00, TS,25.4,-72.6,135.0,934.0,atcf,99.376,98.898,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-03 18:00:00, TS,26.3,-71.0,130.0,934.0,atcf,99.04,98.898,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-04 00:00:00, TS,27.4,-69.5,115.0,941.0,atcf,96.564,97.963,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-04 06:00:00, TS,28.9,-68.3,105.0,949.0,atcf,94.649,96.286,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-04 12:00:00, TS,30.4,-67.2,95.0,956.0,atcf,91.67,94.476,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-04 18:00:00, TS,31.6,-66.5,85.0,958.0,atcf,87.38600000000001,93.96700000000001,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-05 00:00:00, TS,32.6,-66.0,75.0,961.0,atcf,82.04299999999999,92.772,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-05 06:00:00, TS,33.6,-65.6,75.0,964.0,atcf,82.04299999999999,91.81299999999999,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-05 12:00:00, TS,34.4,-65.2,75.0,964.0,atcf,82.04299999999999,91.81299999999999,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-05 18:00:00, TS,35.3,-64.5,75.0,964.0,atcf,82.04299999999999,91.81299999999999,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-06 00:00:00, TS,36.2,-63.6,75.0,967.0,atcf,82.04299999999999,90.559,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-06 06:00:00, TS,37.0,-62.3,75.0,970.0,atcf,82.04299999999999,88.58200000000001,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-06 12:00:00, TS,37.9,-60.4,70.0,974.0,atcf,78.944,86.745,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-06 18:00:00, TS,38.8,-58.0,70.0,974.0,atcf,78.944,86.745,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-07 00:00:00, TS,39.6,-54.9,70.0,974.0,atcf,78.944,86.745,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-07 06:00:00, TS,40.3,-51.5,65.0,977.0,atcf,74.042,84.82799999999999,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-07 12:00:00, TS,41.0,-47.5,60.0,977.0,atcf,69.835,84.82799999999999,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-07 18:00:00, TS,41.5,-43.3,60.0,977.0,atcf,69.835,84.82799999999999,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-08 00:00:00, DS,41.9,-39.1,55.0,977.0,atcf,64.41199999999999,84.82799999999999,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-08 06:00:00, DS,42.4,-35.0,50.0,977.0,atcf,58.681999999999995,84.82799999999999,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-08 12:00:00, DS,43.0,-31.0,45.0,980.0,atcf,50.43600000000001,82.079,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-08 18:00:00, DS,43.5,-27.3,45.0,984.0,atcf,50.43600000000001,78.971,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-09 00:00:00, ET,43.9,-24.1,45.0,987.0,atcf,50.43600000000001,75.141,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-09 06:00:00, ET,44.1,-21.9,45.0,988.0,atcf,50.43600000000001,74.059,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-09 12:00:00, ET,44.2,-19.9,45.0,988.0,atcf,50.43600000000001,74.059,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-09 18:00:00, ET,44.1,-18.2,40.0,989.0,atcf,42.727,73.154,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-10 00:00:00, ET,43.8,-16.4,35.0,992.0,atcf,32.623000000000005,69.087,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-10 06:00:00, ET,43.4,-15.0,35.0,993.0,atcf,32.623000000000005,67.99600000000001,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-10 12:00:00, ET,43.1,-13.9,35.0,996.0,atcf,32.623000000000005,62.059,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-10 18:00:00, ET,42.8,-12.9,30.0,998.0,atcf,17.645,57.788999999999994,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-11 00:00:00, ET,42.5,-12.0,30.0,999.0,atcf,17.645,56.052,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-11 06:00:00, ET,42.2,-11.3,30.0,1000.0,atcf,17.645,51.358999999999995,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-11 12:00:00, ET,41.8,-10.8,35.0,1001.0,atcf,32.623000000000005,49.193000000000005,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-11 18:00:00, ET,41.2,-10.5,35.0,1001.0,atcf,32.623000000000005,49.193000000000005,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-12 00:00:00, ET,40.4,-10.2,35.0,1002.0,atcf,32.623000000000005,45.641999999999996,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-12 06:00:00, ET,39.8,-9.7,35.0,1002.0,atcf,32.623000000000005,45.641999999999996,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-12 12:00:00, ET,39.5,-9.1,35.0,1003.0,atcf,32.623000000000005,42.121,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-12 18:00:00, ET,39.1,-8.8,30.0,1005.0,atcf,17.645,32.311,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-13 00:00:00, ET,38.6,-8.9,25.0,1007.0,atcf,5.031000000000001,21.551,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-13 06:00:00, ET,38.0,-9.1,20.0,1009.0,atcf,0.8740000000000001,9.984,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-13 12:00:00, ET,37.3,-9.2,20.0,1010.0,atcf,0.8740000000000001,5.681,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-13 18:00:00, ET,36.6,-9.1,20.0,1010.0,atcf,0.8740000000000001,5.681,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-14 00:00:00, ET,36.0,-9.0,20.0,1011.0,atcf,0.8740000000000001,3.78,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-14 06:00:00, ET,35.5,-8.7,20.0,1011.0,atcf,0.8740000000000001,3.78,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-14 12:00:00, ET,35.1,-8.4,20.0,1011.0,atcf,0.8740000000000001,3.78,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-14 18:00:00, ET,35.0,-8.0,15.0,1012.0,atcf,0.18899999999999997,2.14,main
2015270N27291,2015,11, NA, NA,JOAQUIN,2015-10-15 00:00:00, ET,35.2,-7.7,15.0,1012.0,atcf,0.18899999999999997,2.14,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-08 18:00:00, TS,22.2,-71.5,30.0,1010.0,atcf,17.645,5.681,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-09 00:00:00, TS,22.8,-72.6,30.0,1010.0,atcf,17.645,5.681,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-09 06:00:00, TS,23.4,-73.7,35.0,1010.0,atcf,32.623000000000005,5.681,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-09 12:00:00, TS,24.1,-74.8,40.0,1008.0,atcf,42.727,15.950999999999999,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-09 18:00:00, TS,25.0,-75.7,45.0,1008.0,atcf,50.43600000000001,15.950999999999999,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-10 00:00:00, TS,26.4,-76.2,50.0,1006.0,atcf,58.681999999999995,26.919,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-10 06:00:00, TS,28.0,-76.2,55.0,1003.0,atcf,64.41199999999999,42.121,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-10 12:00:00, TS,29.5,-75.4,60.0,998.0,atcf,69.835,57.788999999999994,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-10 18:00:00, TS,31.2,-74.0,60.0,993.0,atcf,69.835,67.99600000000001,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-11 00:00:00, TS,33.1,-71.3,65.0,990.0,atcf,74.042,71.294,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-11 06:00:00, TS,35.2,-67.6,70.0,985.0,atcf,78.944,77.843,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-11 12:00:00, TS,36.2,-62.5,75.0,980.0,atcf,82.04299999999999,82.079,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-11 18:00:00, TS,37.6,-58.2,65.0,980.0,atcf,74.042,82.079,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-12 00:00:00, ET,38.9,-55.0,65.0,980.0,atcf,74.042,82.079,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-12 06:00:00, ET,40.0,-52.0,65.0,980.0,atcf,74.042,82.079,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-12 12:00:00, ET,41.3,-50.4,55.0,981.0,atcf,64.41199999999999,81.437,main
